AGNO	RBD	DGV_RBD	NOM_RBD	MRUN	RUT_SOSTENEDOR	P_JURIDICA	COD_REG_RBD	NOM_REG_RBD_A	COD_PRO_RBD	COD_COM_RBD	NOM_COM_RBD	COD_DEPROV_RBD	NOM_DEPROV_RBD	COD_DEPE	COD_DEPE2	RURAL_RBD	LATITUD	LONGITUD	CONVENIO_PIE	ENS_01	ENS_02	ENS_03	ENS_04	ENS_05	ENS_06	ENS_07	ENS_08	ENS_09	ENS_10	ENS_11	MATRICULA	ESTADO_ESTAB	ORI_RELIGIOSA	ORI_OTRO_GLOSA	PAGO_MATRICULA	PAGO_MENSUAL
2019	1294	7	COLEGIO PARTICULAR PUMANQUE		65155803.0	1	5	VALPO	57	5701	SAN FELIPE	52	LOS ANDES	3	2	0	-32,753114470000	-70,725085070000	0	10	110	310	0	0	0	0	0	0	0	0	1	1	2		GRATUITO	$25.001 A $50.000
2019	1301	3	LICEO MANUEL MARIN		69050700.0	1	5	VALPO	57	5705	PUTAENDO	52	LOS ANDES	2	1	0	-32,627170560000	-70,714920040000	1	10	110	310	410	510	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1302	1	LICEO RINCONADA DE SILVA		69050700.0	1	5	VALPO	57	5705	PUTAENDO	52	LOS ANDES	2	1	0	-32,662223820000	-70,717430110000	1	10	110	310	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1304	8	ESCUELA PASO HISTORICO EL TARTARO		69050700.0	1	5	VALPO	57	5705	PUTAENDO	52	LOS ANDES	2	1	1	-32,571964260000	-70,701896670000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	2		GRATUITO	GRATUITO
2019	1305	6	ESCUELA RENACER		69050700.0	1	5	VALPO	57	5705	PUTAENDO	52	LOS ANDES	2	1	1	-32,674377440000	-70,750381470000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1307	2	ESCUELA SAN ALBERTO		69050700.0	1	5	VALPO	57	5705	PUTAENDO	52	LOS ANDES	2	1	1	-32,582679750000	-70,733566280000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1308	0	ESCUELA ALEJANDRINA CARVAJAL ASPEE		69050700.0	1	5	VALPO	57	5705	PUTAENDO	52	LOS ANDES	2	1	1	-32,536926270000	-70,641448970000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	2		GRATUITO	GRATUITO
2019	1309	9	ESCUELA EDUARDO BECERRA BASCUNAN		69050700.0	1	5	VALPO	57	5705	PUTAENDO	52	LOS ANDES	2	1	1	-32,526485440000	-70,639518740000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	2		GRATUITO	GRATUITO
2019	1310	2	ESCUELA MARIA LEIVA DE IBANEZ		69050700.0	1	5	VALPO	57	5705	PUTAENDO	52	LOS ANDES	2	1	1	-32,696201320000	-70,732933040000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	2		GRATUITO	GRATUITO
2019	1311	0	ESCUELA EL AVE MARIA		71637200.0	1	5	VALPO	55	5502	CALERA	51	QUILLOTA	3	2	0	-32,787783220000	-71,192105000000	0	110	0	0	0	0	0	0	0	0	0	0	1	1	2		GRATUITO	$25.001 A $50.000
2019	1312	9	ESC. BAS. GASTON ORMAZABAL CABRERA		69050700.0	1	5	VALPO	57	5705	PUTAENDO	52	LOS ANDES	2	1	0	-32,625465390000	-70,736938480000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	2		GRATUITO	GRATUITO
2019	1313	7	ESCUELA CATAN DABIKE		69050700.0	1	5	VALPO	57	5705	PUTAENDO	52	LOS ANDES	2	1	1	-32,569824220000	-70,691444400000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	2		GRATUITO	GRATUITO
2019	1316	1	COLEGIO MARIE POUSSEPIN		70035500.0	1	5	VALPO	57	5705	PUTAENDO	52	LOS ANDES	3	2	0	-32,632315770000	-70,718418520000	0	10	110	310	0	0	0	0	0	0	0	0	1	1	2		GRATUITO	GRATUITO
2019	1318	8	LICEO DARIO SALAS		69051000.0	1	5	VALPO	57	5706	SANTA MARÍA	52	LOS ANDES	2	1	0	-32,745445250000	-70,655723570000	1	10	110	410	510	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1321	8	ESCUELA GUILLERMO BANADOS HONORATO		69051000.0	1	5	VALPO	57	5706	SANTA MARÍA	52	LOS ANDES	2	1	1	-32,794330600000	-70,624252320000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1322	6	ESCUELA LA HIGUERA		69051000.0	1	5	VALPO	57	5706	SANTA MARÍA	52	LOS ANDES	2	1	1	-32,712688450000	-70,640548710000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	7	CATÓLICA Y EVANGÉLICA	GRATUITO	GRATUITO
2019	1323	4	ESCUELA SANTA FILOMENA		69051000.0	1	5	VALPO	57	5706	SANTA MARÍA	52	LOS ANDES	2	1	1	-32,693641660000	-70,613822940000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	2		GRATUITO	GRATUITO
2019	1325	0	ESCUELA BASICA AURORA VELASCO PEREZ		69051000.0	1	5	VALPO	57	5706	SANTA MARÍA	52	LOS ANDES	2	1	0	-32,733856200000	-70,629341130000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	2		GRATUITO	GRATUITO
2019	1326	9	ESCUELA JULIO TEJEDOR ZUNIGA		69051000.0	1	5	VALPO	57	5706	SANTA MARÍA	52	LOS ANDES	2	1	1	-32,683334350000	-70,599571230000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	2		GRATUITO	GRATUITO
2019	1327	7	COLEGIO SANTA MARIA DE ACONCAGUA		60903571.0	1	5	VALPO	57	5706	SANTA MARÍA	52	LOS ANDES	3	2	0	-32,747366090000	-70,656268940000	1	10	110	410	610	0	0	0	0	0	0	0	1	1	2		GRATUITO	GRATUITO
2019	1328	5	ESCUELA INDEPENDENCIA		69050800.0	1	5	VALPO	57	5704	PANQUEHUE	52	LOS ANDES	2	1	0	-32,783359530000	-70,852287290000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1329	3	ESCUELA EMA LOBOS REYES		69050800.0	1	5	VALPO	57	5704	PANQUEHUE	52	LOS ANDES	2	1	0	-32,791790010000	-70,871261600000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	2		GRATUITO	GRATUITO
2019	1331	5	ESCUELA BASICA FRAY CAMILO HENRIQUEZ		69050800.0	1	5	VALPO	57	5704	PANQUEHUE	52	LOS ANDES	2	1	1	-32,803569790000	-70,899757390000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	2		GRATUITO	GRATUITO
2019	1332	3	ESCUELA BASICA VINA ERRAZURIZ		69050800.0	1	5	VALPO	57	5704	PANQUEHUE	52	LOS ANDES	2	1	0	-32,797935490000	-70,826934810000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1333	1	ESCUELA JORGE BARROS BEAUCHEF		69050800.0	1	5	VALPO	57	5704	PANQUEHUE	52	LOS ANDES	2	1	0	-32,754230500000	-70,808998110000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	2		GRATUITO	GRATUITO
2019	1336	6	ESCUELA AGUSTIN EDWARDS		69060400.0	1	5	VALPO	57	5703	LLAILLAY	52	LOS ANDES	2	1	0	-32,839130400000	-70,949455260000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1337	4	ESCUELA HEROES DE IQUIQUE		69060400.0	1	5	VALPO	57	5703	LLAILLAY	52	LOS ANDES	2	1	0	-32,840911870000	-70,971649170000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1338	2	ESCUELA NACIONES UNIDAS		69060400.0	1	5	VALPO	57	5703	LLAILLAY	52	LOS ANDES	2	1	0	-32,842403410000	-70,943367000000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	2		GRATUITO	GRATUITO
2019	1339	0	ESCUELA ELISA LATTAPIAT VARGAS		69060400.0	1	5	VALPO	57	5703	LLAILLAY	52	LOS ANDES	2	1	0	-32,839954380000	-70,962867740000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	SIN INFORMACION
2019	1340	4	ESCUELA HERMINIA ORTEGA DE CROXATO		69060400.0	1	5	VALPO	57	5703	LLAILLAY	52	LOS ANDES	2	1	0	-32,837924960000	-70,948608400000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1341	2	ESCUELA BASICA EL PORVENIR		69060400.0	1	5	VALPO	57	5703	LLAILLAY	52	LOS ANDES	2	1	0	-32,864166260000	-70,951194760000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1342	0	ESCUELA LAS PALMAS		69060400.0	1	5	VALPO	57	5703	LLAILLAY	52	LOS ANDES	2	1	1	-32,850234990000	-70,981567380000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1343	9	ESCUELA LAS PENAS		69060400.0	1	5	VALPO	57	5703	LLAILLAY	52	LOS ANDES	2	1	1	-32,871288300000	-70,924003600000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	7	LAICA	GRATUITO	GRATUITO
2019	1345	5	ESCUELA LAS VEGAS		69060400.0	1	5	VALPO	57	5703	LLAILLAY	52	LOS ANDES	2	1	1	-32,840858460000	-71,000083920000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1346	3	ESCUELA JORGE PRIETO LETELIER		69060400.0	1	5	VALPO	57	5703	LLAILLAY	52	LOS ANDES	2	1	0	-32,850902560000	-70,915557860000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1347	1	LICEO MENESIANO SAGRADO CORAZON		65045929.0	1	5	VALPO	57	5703	LLAILLAY	52	LOS ANDES	3	2	0	-32,837518040000	-70,948269830000	1	10	110	310	510	610	0	0	0	0	0	0	1	1	2		GRATUITO	GRATUITO
2019	1349	8	COLEGIO SALVADOR GONZALEZ		65144418.0	1	5	VALPO	57	5703	LLAILLAY	52	LOS ANDES	3	2	0	-32,833655380000	-70,954266860000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1350	1	ESC.PARTICULAR MARIA LETELIER DE PRIETO		70428800.0	1	5	VALPO	57	5703	LLAILLAY	52	LOS ANDES	3	2	0	-32,842187490000	-70,956662080000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	2		GRATUITO	GRATUITO
2019	1352	8	ESCUELA MARIA TERESA DEL CANTO		69050900.0	1	5	VALPO	57	5702	CATEMU	52	LOS ANDES	2	1	0	-32,778503420000	-70,963821410000	1	10	110	212	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1353	6	ESCUELA SAN JOSE DE CATEMU		69050900.0	1	5	VALPO	57	5702	CATEMU	52	LOS ANDES	2	1	1	-32,787631990000	-70,912292480000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1355	2	ESCUELA EL COBRE		69050900.0	1	5	VALPO	57	5702	CATEMU	52	LOS ANDES	2	1	1	-32,751399990000	-70,965080260000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1356	0	ESC REBECA JOHNSON GARCIA-HUIDOBRO		69050900.0	1	5	VALPO	57	5702	CATEMU	52	LOS ANDES	2	1	1	-32,736743930000	-70,932708740000	1	110	0	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1358	7	ESCUELA BASICA EL NILHUE		69050900.0	1	5	VALPO	57	5702	CATEMU	52	LOS ANDES	2	1	1	-32,720901490000	-70,922386170000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1359	5	ESCUELA BASICA LOS CERRILLOS		69050900.0	1	5	VALPO	57	5702	CATEMU	52	LOS ANDES	2	1	1	-32,698612210000	-70,930915830000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1360	9	ESCUELA BASICA SANTA MARGARITA		69050900.0	1	5	VALPO	57	5702	CATEMU	52	LOS ANDES	2	1	0	-32,774326320000	-70,933807370000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1361	7	COLEGIO PARTICULAR CALIFORNIA		65144433.0	1	5	VALPO	57	5702	CATEMU	52	LOS ANDES	3	2	0	-32,779034010000	-70,962690300000	0	10	110	310	410	610	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1362	5	ESCUELA AGRICOLA SALESIANA F. HUIDOBRO		80230500.0	1	5	VALPO	57	5702	CATEMU	52	LOS ANDES	3	2	0	-32,756267910000	-70,943427560000	1	110	310	710	0	0	0	0	0	0	0	0	1	1	2		GRATUITO	GRATUITO
2019	1363	3	LICEO SANTIAGO ESCUTI ORREGO		61930600.0	1	5	VALPO	55	5501	QUILLOTA	51	QUILLOTA	2	1	0	-32,883644100000	-71,251846310000	1	10	110	310	510	610	0	0	0	0	0	0	1	1	7	LAICA	GRATUITO	GRATUITO
2019	1364	1	COLEGIO VALLE DE QUILLOTA		61930600.0	1	5	VALPO	55	5501	QUILLOTA	51	QUILLOTA	2	1	0	-32,875484470000	-71,245460510000	1	10	110	310	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1367	6	COLEGIO ROBERTO MATTA		61930600.0	1	5	VALPO	55	5501	QUILLOTA	51	QUILLOTA	2	1	0	-32,880767820000	-71,245719910000	1	110	310	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1368	4	ESCUELA BASICA CANADA		61930600.0	1	5	VALPO	55	5501	QUILLOTA	51	QUILLOTA	2	1	0	-32,876182560000	-71,245445250000	1	10	110	310	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1369	2	ESCUELA SUPERIOR Nº 1		61930600.0	1	5	VALPO	55	5501	QUILLOTA	51	QUILLOTA	2	1	0	-32,882717130000	-71,249595640000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1370	6	COLEGIO REPÚBLICA DE MÉXICO		61930600.0	1	5	VALPO	55	5501	QUILLOTA	51	QUILLOTA	2	1	0	-32,892509460000	-71,258407590000	1	10	110	310	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1371	4	COLEGIO ARAUCO		61930600.0	1	5	VALPO	55	5501	QUILLOTA	51	QUILLOTA	2	1	0	-32,888034820000	-71,245353700000	1	10	110	310	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1377	3	ESCUELA NUESTRO MUNDO		61930600.0	1	5	VALPO	55	5501	QUILLOTA	51	QUILLOTA	2	1	0	-32,887321470000	-71,259933470000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1378	1	ESCUELA BASICA ABEL GUERRERO AGUIRRE		61930600.0	1	5	VALPO	55	5501	QUILLOTA	51	QUILLOTA	2	1	1	-32,937824250000	-71,272682190000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1384	6	COLEGIO CUMBRES DE BOCO		61930600.0	1	5	VALPO	55	5501	QUILLOTA	51	QUILLOTA	2	1	0	-32,864936830000	-71,237960820000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1385	4	ESCUELA BASICA LA PALMA		61930600.0	1	5	VALPO	55	5501	QUILLOTA	51	QUILLOTA	2	1	0	-32,876983640000	-71,228347780000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1389	7	ESCUELA CRISTINA DURAN		61930600.0	1	5	VALPO	55	5501	QUILLOTA	51	QUILLOTA	2	1	1	-32,891174320000	-71,308235170000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1390	0	ESCUELA BASICA LAS PATAGUAS		61930600.0	1	5	VALPO	55	5501	QUILLOTA	51	QUILLOTA	2	1	1	-32,884094240000	-71,207382200000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1392	7	COLEGIO FRANCISCO DE MIRANDA		65151792.0	1	5	VALPO	55	5501	QUILLOTA	51	QUILLOTA	3	2	0	-32,879345740000	-71,255011790000	0	110	310	0	0	0	0	0	0	0	0	0	1	1	1		$1.000 A $10.000	$50.001 A $100.000
2019	1393	5	COLEGIO NIÑO JESUS DE PRAGA		71637200.0	1	5	VALPO	55	5501	QUILLOTA	51	QUILLOTA	3	2	0	-32,876919600000	-71,236582480000	0	110	310	0	0	0	0	0	0	0	0	0	1	1	2		GRATUITO	$25.001 A $50.000
2019	1394	3	ESCUELA PART. SAGRADOS CORAZONES		70290900.0	1	5	VALPO	55	5502	CALERA	51	QUILLOTA	3	2	0	-32,791169590000	-71,223567520000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	2		GRATUITO	GRATUITO
2019	1395	1	COLEGIO SAN PEDRO NOLASCO DE QUILLOTA		65999438.0	1	5	VALPO	55	5501	QUILLOTA	51	QUILLOTA	3	2	0	-32,872391780000	-71,244235460000	0	10	110	310	0	0	0	0	0	0	0	0	1	1	2		GRATUITO	GRATUITO
2019	1397	8	ESCUELA PARTICULAR INDUSTRIAL E. BERTELSEN TEMPLE		81753500.0	1	5	VALPO	55	5501	QUILLOTA	51	QUILLOTA	3	2	0	-32,882762910000	-71,254285040000	1	10	110	510	0	0	0	0	0	0	0	0	1	1	2		GRATUITO	GRATUITO
2019	1403	6	COL.NTRA.SEÑORA DEL HUERTO			9	5	VALPO	55	5501	QUILLOTA	51	QUILLOTA	4	3	0	-32,884466000000	-71,247250000000	0	10	110	310	0	0	0	0	0	0	0	0	1	1	2		MAS DE $100.000	MAS DE $100.000
2019	1404	4	INSTITUTO RAFAEL ARIZTIA		65078420.0	1	5	VALPO	55	5501	QUILLOTA	51	QUILLOTA	4	3	0	-32,882820000000	-71,247000000000	0	10	110	310	0	0	0	0	0	0	0	0	1	1	2		MAS DE $100.000	MAS DE $100.000
2019	1405	2	COLEGIO INGLES DE QUILLOTA		65095707.0	1	5	VALPO	55	5501	QUILLOTA	51	QUILLOTA	3	2	0	-32,883020820000	-71,251154960000	1	10	110	310	0	0	0	0	0	0	0	0	1	1	7	LAICO	GRATUITO	GRATUITO
2019	1412	5	COLEGIO ROBERT AND ROSE			9	5	VALPO	55	5501	QUILLOTA	51	QUILLOTA	4	3	0	-32,875189000000	-71,245730000000	0	10	110	310	0	0	0	0	0	0	0	0	1	1	1		MAS DE $100.000	MAS DE $100.000
2019	1414	1	COLEGIO LEONARDO DA VINCI		69060200.0	1	5	VALPO	55	5504	LA CRUZ	51	QUILLOTA	2	1	0	-32,849750520000	-71,230636600000	0	10	110	165	310	363	0	0	0	0	0	0	1	1	2		GRATUITO	GRATUITO
2019	1416	8	COLEGIO MARIA ALONSO CHACON		69060200.0	1	5	VALPO	55	5504	LA CRUZ	51	QUILLOTA	2	1	0	-32,825725560000	-71,225593570000	0	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1417	6	COLEGIO BOLONIA		69060200.0	1	5	VALPO	55	5504	LA CRUZ	51	QUILLOTA	2	1	1	-32,806846620000	-71,230453490000	0	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1418	4	ESCUELA BASICA		69060200.0	1	5	VALPO	55	5504	LA CRUZ	51	QUILLOTA	2	1	1	-32,817543030000	-71,251350400000	0	10	110	0	0	0	0	0	0	0	0	0	1	1	2		GRATUITO	GRATUITO
2019	1419	2	COLEGIO DOMINGO SANTA CRUZ WILSON		69060200.0	1	5	VALPO	55	5504	LA CRUZ	51	QUILLOTA	2	1	1	-32,837772370000	-71,193878170000	0	10	110	0	0	0	0	0	0	0	0	0	1	1	2		GRATUITO	GRATUITO
2019	1421	4	LICEO SAN ISIDRO		71637200.0	1	5	VALPO	55	5504	LA CRUZ	51	QUILLOTA	3	2	0	-32,849511670000	-71,233478540000	0	10	110	310	0	0	0	0	0	0	0	0	1	1	2		GRATUITO	GRATUITO
2019	1423	0	ESCUELA BASICA JOSEFINA HUICI		69060300.0	1	5	VALPO	55	5502	CALERA	51	QUILLOTA	2	1	0	-32,784824370000	-71,191894530000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1424	9	ESCUELA BASICA IRMA SAPIAIN		69060300.0	1	5	VALPO	55	5502	CALERA	51	QUILLOTA	2	1	0	-32,787628170000	-71,190727230000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1425	7	COMPLEJO EDUCACIONAL LAS ACACIAS DE ARTIFICIO		69060300.0	1	5	VALPO	55	5502	CALERA	51	QUILLOTA	2	1	0	-32,778713230000	-71,185722350000	1	10	110	310	510	610	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1427	3	ESCUELA BASICA PALESTINA		69060300.0	1	5	VALPO	55	5502	CALERA	51	QUILLOTA	2	1	0	-32,790245060000	-71,185272220000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1430	3	ESCUELA BASICA GABRIELA MISTRAL		69060300.0	1	5	VALPO	55	5502	CALERA	51	QUILLOTA	2	1	0	-32,782146450000	-71,197853090000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1431	1	ESCUELA BASICA SANTA ROSA DEL HUERTO		69060300.0	1	5	VALPO	55	5502	CALERA	51	QUILLOTA	2	1	0	-32,789592740000	-71,214637760000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1433	8	ESCUELA BASICA EL LIBERTADOR		69060300.0	1	5	VALPO	55	5502	CALERA	51	QUILLOTA	2	1	0	-32,787437440000	-71,209541320000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1435	4	ESCUELA BASICA VILLA LA FLORIDA		69060300.0	1	5	VALPO	55	5502	CALERA	51	QUILLOTA	2	1	1	-32,806110380000	-71,175338750000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	2		GRATUITO	GRATUITO
2019	1436	2	LICEO PARTICULAR SAN JOSE		71637200.0	1	5	VALPO	55	5502	CALERA	51	QUILLOTA	3	2	0	-32,790779360000	-71,202563520000	0	10	110	310	0	0	0	0	0	0	0	0	1	1	2		GRATUITO	$25.001 A $50.000
2019	1437	0	COLEGIO TERESA BROWN DE ARIZTIA		71576700.0	1	5	VALPO	55	5502	CALERA	51	QUILLOTA	3	2	0	-32,789601120000	-71,202059020000	0	10	110	310	0	0	0	0	0	0	0	0	1	1	2		GRATUITO	GRATUITO
2019	1438	9	COLEGIO SAULO DE TARSO		65143038.0	1	5	VALPO	55	5502	CALERA	51	QUILLOTA	3	2	0	-32,785870380000	-71,195752160000	0	110	0	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1440	0	COLEGIO LUCERO		76104671.0	1	5	VALPO	55	5502	CALERA	51	QUILLOTA	4	3	0	-32,788869000000	-71,203180000000	0	110	0	0	0	0	0	0	0	0	0	0	1	1	2		MAS DE $100.000	MAS DE $100.000
2019	1442	7	COLEGIO JOHN CRANE		65155314.0	1	5	VALPO	55	5502	CALERA	51	QUILLOTA	3	2	0	-32,786920660000	-71,196017520000	1	110	0	0	0	0	0	0	0	0	0	0	1	1	7	CRISTIANA REFORMADA	$50.001 A $100.000	$50.001 A $100.000
2019	1444	3	LICEO MUNICIPAL JUAN RUSQUE PORTAL		69060600.0	1	5	VALPO	55	5506	NOGALES	51	QUILLOTA	2	1	0	-32,741043090000	-71,201255800000	1	10	110	310	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1445	1	COLEGIO EL MELÓN		69060600.0	1	5	VALPO	55	5506	NOGALES	51	QUILLOTA	2	1	0	-32,691192630000	-71,212486270000	1	10	110	310	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1447	8	ESCUELA BASICA ULDA ARACENA GONZALEZ		69060600.0	1	5	VALPO	55	5506	NOGALES	51	QUILLOTA	2	1	0	-32,731708530000	-71,204605100000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1448	6	ESCUELA BASICA LA PENA		69060600.0	1	5	VALPO	55	5506	NOGALES	51	QUILLOTA	2	1	1	-32,746360780000	-71,167381290000	0	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1449	4	LICEO FELIPE CORTES		73446100.0	1	5	VALPO	55	5506	NOGALES	51	QUILLOTA	3	2	0	-32,689420300000	-71,210419050000	1	10	110	410	510	0	0	0	0	0	0	0	1	1	2		GRATUITO	GRATUITO
2019	1450	8	COLEGIO SANTA ISABEL		65021073.0	1	5	VALPO	55	5506	NOGALES	51	QUILLOTA	3	2	0	-32,718491940000	-71,204285090000	0	10	110	310	0	0	0	0	0	0	0	0	1	1	2		GRATUITO	GRATUITO
2019	1453	2	LICEO MUNICIPAL LUIS LABORDA		69060500.0	1	5	VALPO	55	5503	HIJUELAS	51	QUILLOTA	2	1	0	-32,802093510000	-71,144889830000	1	10	110	310	363	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1454	0	ESCUELA ADRIANA RIQUELME NUNEZ		69060500.0	1	5	VALPO	55	5503	HIJUELAS	51	QUILLOTA	2	1	0	-32,834289550000	-71,115013120000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1455	9	ESCUELA MONICA HURTADO EDWARDS		69060500.0	1	5	VALPO	55	5503	HIJUELAS	51	QUILLOTA	2	1	1	-32,796737670000	-71,168182370000	1	10	110	212	0	0	0	0	0	0	0	0	1	1	2		GRATUITO	GRATUITO
2019	1456	7	ESCUELA ANA JESUS IBACACHE		69060500.0	1	5	VALPO	55	5503	HIJUELAS	51	QUILLOTA	2	1	1	-32,826171880000	-71,015090940000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1457	5	ESCUELA BASICA BENJAMIN MATTE LARRAIN		69060500.0	1	5	VALPO	55	5503	HIJUELAS	51	QUILLOTA	2	1	1	-32,844520570000	-71,085533140000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	2		GRATUITO	GRATUITO
2019	1458	3	ESCUELA BASICA LA SOMBRA		69060500.0	1	5	VALPO	55	5503	HIJUELAS	51	QUILLOTA	2	1	1	-32,826511380000	-71,062705990000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1459	1	ESCUELA BASICA RABUCO		69060500.0	1	5	VALPO	55	5503	HIJUELAS	51	QUILLOTA	2	1	1	-32,850231170000	-71,117820740000	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
2019	1460	5	ESCUELA BASICA CALIXTO OVALLE URZUA		69060500.0	1	5	VALPO	55	5503	HIJUELAS	51	QUILLOTA	2	1	1	-32,909744260000	-71,094482420000	1	110	0	0	0	0	0	0	0	0	0	0	1	1	1		GRATUITO	GRATUITO
